3.981851041316986084e-04,9.974433183670043945e-01,2.158496994525194168e-03
9.992046952247619629e-01,7.493069861084222794e-04,4.605614230968058109e-05
9.990394711494445801e-01,9.293050970882177353e-04,3.122623456874862313e-05
1.409259421052411199e-04,5.148990312591195107e-04,9.993441700935363770e-01
2.627006615512073040e-04,9.996796846389770508e-01,5.759370469604618847e-05
5.658637285232543945e-01,4.121403992176055908e-01,2.199585922062397003e-02
3.293886408209800720e-02,8.351681232452392578e-01,1.318930089473724365e-01
3.123575515928678215e-05,4.697066833614371717e-05,9.999217987060546875e-01
9.978635907173156738e-01,2.064844826236367226e-03,7.161300163716077805e-05
9.857761263847351074e-01,1.403233222663402557e-02,1.915225875563919544e-04
9.975447058677673340e-01,2.395162126049399376e-03,6.009274875395931304e-05
7.237491809064522386e-05,1.550497981952503324e-04,9.997726082801818848e-01
1.653321814956143498e-04,2.104458981193602085e-04,9.996242523193359375e-01
1.745355839375406504e-04,9.997991919517517090e-01,2.632139512570574880e-05
9.970008730888366699e-01,2.821522299200296402e-03,1.775963464751839638e-04
9.988024234771728516e-01,1.110967947170138359e-03,8.657624857733026147e-05
3.452875884249806404e-03,9.957278966903686523e-01,8.192355744540691376e-04
3.084243508055806160e-03,1.239345967769622803e-02,9.845222234725952148e-01
2.816467359662055969e-02,1.082107517868280411e-02,9.610142707824707031e-01
3.994174674153327942e-02,9.590582251548767090e-01,9.999878238886594772e-04
9.955562949180603027e-01,4.366010893136262894e-03,7.770098454784601927e-05
9.895743727684020996e-01,1.016397401690483093e-02,2.616227138787508011e-04
8.617636631242930889e-04,9.953730702400207520e-01,3.765195840969681740e-03
3.396271169185638428e-01,6.519418358802795410e-01,8.431035093963146210e-03
9.848239421844482422e-01,1.495237741619348526e-02,2.237334119854494929e-04
9.995661377906799316e-01,4.058142076246440411e-04,2.807663622661493719e-05
8.414790034294128418e-03,9.678540825843811035e-01,2.373119071125984192e-02
1.125205453718081117e-04,9.998540878295898438e-01,3.333153290441259742e-05
9.987290501594543457e-01,1.235707313753664494e-03,3.522968108882196248e-05
6.277099847793579102e-01,3.675746023654937744e-01,4.715376067906618118e-03
9.989693164825439453e-01,1.006382866762578487e-03,2.430144922982435673e-05
9.982907176017761230e-01,1.521936384961009026e-03,1.873637957032769918e-04
9.990022778511047363e-01,7.867185631766915321e-04,2.110326167894527316e-04
1.213764655403792858e-03,2.062545856460928917e-03,9.967237114906311035e-01
1.953121721744537354e-01,4.883486032485961914e-01,3.163391947746276855e-01
9.959431290626525879e-01,3.995740320533514023e-03,6.113968993304297328e-05
9.952477812767028809e-01,4.481742158532142639e-03,2.705415245145559311e-04
5.134064122103154659e-04,2.000101143494248390e-03,9.974864721298217773e-01
3.326255246065557003e-04,9.976378679275512695e-01,2.029497176408767700e-03
6.734022463206201792e-05,9.998360872268676758e-01,9.653496090322732925e-05
1.736492384225130081e-03,5.268103443086147308e-03,9.929954409599304199e-01
2.179280621930956841e-03,1.098959124647080898e-03,9.967218041419982910e-01
1.863766228780150414e-04,2.715487789828330278e-04,9.995421171188354492e-01
1.655409287195652723e-04,4.807813384104520082e-04,9.993537068367004395e-01
9.865425825119018555e-01,7.933418266475200653e-03,5.524004809558391571e-03
9.646797552704811096e-03,9.897482395172119141e-01,6.049643270671367645e-04
5.754205631092190742e-05,3.798058605752885342e-04,9.995626807212829590e-01
4.047762486152350903e-04,4.476034082472324371e-03,9.951192140579223633e-01
3.185847162967547774e-05,9.999511241912841797e-01,1.701440305623691529e-05
9.985225796699523926e-01,9.855547687038779259e-04,4.919232451356947422e-04
2.190249215345829725e-04,3.932336694560945034e-04,9.993877410888671875e-01
2.072228671750053763e-04,9.997516274452209473e-01,4.117632124689407647e-05
9.827966690063476562e-01,6.972993724048137665e-03,1.023037917912006378e-02
7.969874143600463867e-01,1.710460633039474487e-01,3.196657821536064148e-02
3.275259805377572775e-04,4.657571844290941954e-04,9.992067217826843262e-01
1.012104403343982995e-04,2.658346435055136681e-03,9.972404241561889648e-01
9.902413487434387207e-01,9.698634035885334015e-03,6.003929229336790740e-05
9.840148091316223145e-01,1.141813490539789200e-02,4.567047115415334702e-03
2.041175030171871185e-04,9.997730851173400879e-01,2.276464510941877961e-05
3.915405273437500000e-02,9.211859703063964844e-01,3.965991735458374023e-02
9.985211491584777832e-01,1.430712989531457424e-03,4.818908564629964530e-05
1.725039328448474407e-03,9.977057576179504395e-01,5.692141712643206120e-04
7.060281495796516538e-05,9.998108744621276855e-01,1.184973225463181734e-04
2.168729988625273108e-04,7.863527280278503895e-04,9.989967942237854004e-01
2.215104876086115837e-03,9.895981550216674805e-01,8.186732418835163116e-03
2.362810046179220080e-04,2.874865382909774780e-02,9.710150957107543945e-01
2.467774972319602966e-02,9.750587344169616699e-01,2.634607662912458181e-04
2.034848788753151894e-03,4.443772602826356888e-03,9.935213923454284668e-01
8.842126408126205206e-05,9.996889829635620117e-01,2.225920616183429956e-04
3.782005514949560165e-04,3.424485330469906330e-04,9.992793202400207520e-01
1.458948827348649502e-04,9.998009800910949707e-01,5.318715557223185897e-05
9.988480806350708008e-01,1.096963882446289062e-03,5.490822513820603490e-05
2.049697359325364232e-04,8.722722996026277542e-04,9.989227652549743652e-01
9.076701826415956020e-04,9.983873367309570312e-01,7.050098502077162266e-04
4.497005720622837543e-04,9.994748234748840332e-01,7.555360207334160805e-05
9.636766910552978516e-01,3.598349913954734802e-02,3.397719992790371180e-04
9.068150538951158524e-04,4.604944214224815369e-02,9.530437588691711426e-01
2.367070643231272697e-03,9.618840217590332031e-01,3.574891015887260437e-02
4.271183628588914871e-03,9.917568564414978027e-01,3.971952013671398163e-03
1.333475462161004543e-03,8.348715491592884064e-04,9.978316426277160645e-01
3.045713296160101891e-03,5.620801821351051331e-02,9.407462477684020996e-01
4.530705336946994066e-04,9.994667172431945801e-01,8.018480730243027210e-05
2.109405468218028545e-04,8.073232602328062057e-04,9.989816546440124512e-01
9.991666078567504883e-01,7.844391511753201485e-04,4.894480298389680684e-05
9.990772008895874023e-01,8.726829546503722668e-04,5.008300649933516979e-05
9.969319105148315430e-01,1.538606360554695129e-03,1.529451226815581322e-03
8.709491044282913208e-02,9.126681089401245117e-01,2.370185684412717819e-04
9.976717829704284668e-01,2.260640962049365044e-03,6.762607517885044217e-05
9.903892874717712402e-01,9.286674670875072479e-03,3.240520891267806292e-04
9.992740750312805176e-01,6.676330813206732273e-04,5.828023859066888690e-05
2.162239106837660074e-04,8.974535157904028893e-04,9.988862872123718262e-01
9.987579584121704102e-01,1.189474598504602909e-03,5.261357728159055114e-05
6.827987817814573646e-05,9.996440410614013672e-01,2.876714279409497976e-04
9.292401671409606934e-01,6.501248478889465332e-02,5.747371353209018707e-03
3.307101724203675985e-04,9.995249509811401367e-01,1.443202781956642866e-04
9.774231314659118652e-01,2.242114394903182983e-02,1.557587384013459086e-04
9.990058541297912598e-01,9.450195939280092716e-04,4.911623545922338963e-05
5.216563120484352112e-02,9.219748973846435547e-01,2.585947699844837189e-02
4.359288811683654785e-01,5.624281764030456543e-01,1.642997493036091328e-03
1.126751769334077835e-03,7.972207968123257160e-04,9.980759620666503906e-01
1.713360688881948590e-04,8.516620437148958445e-05,9.997435212135314941e-01
8.405580592807382345e-05,9.998967647552490234e-01,1.911809886223636568e-05
2.655239950399845839e-04,9.996455907821655273e-01,8.888843876775354147e-05
1.644465140998363495e-02,9.791767001152038574e-01,4.378576762974262238e-03
9.983185529708862305e-01,1.602862495929002762e-03,7.856648153392598033e-05
9.953002929687500000e-01,4.619494080543518066e-03,8.022807742236182094e-05
4.520162474364042282e-04,9.994677901268005371e-01,8.018488733796402812e-05
2.251596888527274132e-03,1.297965925186872482e-02,9.847687482833862305e-01
9.987053871154785156e-01,1.228145672939717770e-03,6.642604421358555555e-05
9.580132365226745605e-01,4.164071381092071533e-02,3.461132291704416275e-04
9.991057515144348145e-01,8.785823010839521885e-04,1.560170130687765777e-05
1.084868199541233480e-04,2.362704603001475334e-03,9.975288510322570801e-01
3.782005514949560165e-04,3.424485330469906330e-04,9.992793202400207520e-01
7.440231856890022755e-04,9.992068409919738770e-01,4.920915671391412616e-05
9.906346201896667480e-01,9.203307330608367920e-03,1.620651892153546214e-04
3.748753294348716736e-02,9.624625444412231445e-01,4.988876753486692905e-05
8.120002225041389465e-03,7.894054055213928223e-01,2.024745643138885498e-01
8.273956365883350372e-03,9.915837049484252930e-01,1.423034118488430977e-04
9.928869605064392090e-01,6.795184221118688583e-03,3.178261977154761553e-04
1.512763183563947678e-02,8.231230825185775757e-02,9.025600552558898926e-01
3.939701244235038757e-03,3.734202124178409576e-03,9.923261404037475586e-01
1.151377218775451183e-04,8.607875206507742405e-04,9.990240335464477539e-01
3.540401230566203594e-04,9.995513558387756348e-01,9.458589192945510149e-05
8.209784864448010921e-04,2.301965141668915749e-04,9.989488720893859863e-01
4.431144916452467442e-04,9.846449494361877441e-01,1.491188537329435349e-02
1.639180409256368876e-04,9.998022913932800293e-01,3.383524381206370890e-05
8.058423554757609963e-05,6.687052082270383835e-04,9.992507100105285645e-01
5.530990310944616795e-04,1.282248180359601974e-03,9.981647133827209473e-01
1.684067100286483765e-01,8.284894227981567383e-01,3.103884169831871986e-03
1.417177554685622454e-04,9.998257756233215332e-01,3.258945798734202981e-05
1.426169765181839466e-04,9.998041987419128418e-01,5.318733019521459937e-05
3.341111005283892155e-04,2.633302286267280579e-02,9.733328819274902344e-01
7.012575864791870117e-01,2.985432147979736328e-01,1.991818280657753348e-04
2.703619793464895338e-05,6.684456457151100039e-05,9.999060630798339844e-01
3.188365080859512091e-04,4.727120394818484783e-04,9.992085099220275879e-01
3.965696305385790765e-05,5.633714681607671082e-05,9.999040365219116211e-01
5.016036331653594971e-03,9.041717648506164551e-01,9.081220626831054688e-02
6.690677837468683720e-04,7.924641482532024384e-03,9.914063215255737305e-01
1.475839817430824041e-04,2.933770883828401566e-04,9.995589852333068848e-01
9.984134435653686523e-01,1.549989450722932816e-03,3.653714520623907447e-05
