0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.818181818181818121e-01,0.000000000000000000e+00,1.818181818181818094e-02
9.090909090909090606e-01,9.090909090909091161e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.818181818181818094e-02,9.818181818181818121e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.436363636363636065e-01,3.590909090909090717e-01,1.972727272727272663e-01
3.696969696969697461e-01,3.393939393939393590e-01,2.909090909090908950e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.636363636363636243e-01,1.818181818181818094e-02,1.818181818181818094e-02
9.454545454545454364e-01,5.454545454545454281e-02,0.000000000000000000e+00
9.454545454545454364e-01,5.454545454545454281e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.040404040404040401e-03,0.000000000000000000e+00,9.959595959595959336e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.909090909090908728e-01,1.090909090909090856e-01,0.000000000000000000e+00
9.818181818181818121e-01,0.000000000000000000e+00,1.818181818181818094e-02
5.454545454545454281e-02,9.272727272727272485e-01,1.818181818181818094e-02
5.454545454545454281e-02,9.090909090909091161e-02,8.545454545454544970e-01
1.272727272727272596e-01,0.000000000000000000e+00,8.727272727272726849e-01
3.090909090909090828e-01,6.909090909090909172e-01,0.000000000000000000e+00
9.272727272727272485e-01,5.454545454545454281e-02,1.818181818181818094e-02
8.909090909090908728e-01,1.090909090909090856e-01,0.000000000000000000e+00
5.454545454545454281e-02,9.090909090909090606e-01,3.636363636363636187e-02
2.909090909090908950e-01,5.272727272727272263e-01,1.818181818181818232e-01
8.909090909090908728e-01,9.090909090909091161e-02,1.818181818181818094e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090909090909090856e-01,7.272727272727272929e-01,1.636363636363636354e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.727272727272726849e-01,9.090909090909091161e-02,3.636363636363636187e-02
5.999999999999999778e-01,2.363636363636363591e-01,1.636363636363636354e-01
9.636363636363636243e-01,3.636363636363636187e-02,0.000000000000000000e+00
8.909090909090908728e-01,1.090909090909090856e-01,0.000000000000000000e+00
9.818181818181818121e-01,1.818181818181818094e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.515151515151515582e-01,2.757575757575757569e-01,3.727272727272727404e-01
9.272727272727272485e-01,7.272727272727272374e-02,0.000000000000000000e+00
9.636363636363636243e-01,1.818181818181818094e-02,1.818181818181818094e-02
5.454545454545454281e-02,3.636363636363636187e-02,9.090909090909090606e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818094e-02,9.818181818181818121e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.636363636363636187e-02,9.636363636363636243e-01
0.000000000000000000e+00,3.636363636363636187e-02,9.636363636363636243e-01
1.818181818181818094e-02,1.818181818181818094e-02,9.636363636363636243e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.727272727272726849e-01,7.272727272727272374e-02,5.454545454545454281e-02
1.272727272727272596e-01,8.545454545454544970e-01,1.818181818181818094e-02
0.000000000000000000e+00,3.636363636363636187e-02,9.636363636363636243e-01
1.818181818181818094e-02,3.636363636363636187e-02,9.454545454545454364e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.545454545454544970e-01,1.272727272727272596e-01,1.818181818181818094e-02
