2.947017271663354698e-02,9.567750449022018877e-01,1.375478238116466072e-02
9.570757989052444126e-01,4.288141260525254322e-02,4.278848950311446559e-05
9.501909426460672936e-01,1.173520777545928977e-02,3.807384957847352591e-02
1.201568212765195516e-03,1.750769573013325918e-03,9.970476622142214751e-01
1.186257886894564323e-02,9.834396568351629897e-01,4.697764295891312426e-03
7.682978892599876541e-01,5.750417582898183222e-02,1.741979349110305553e-01
1.067742666437724169e-01,3.332046072379035717e-01,5.600211261183237754e-01
7.848789584383938922e-03,7.490906345041838110e-02,9.172421469651976800e-01
8.660518210446157550e-01,4.462534357575147909e-02,8.932283537963274511e-02
9.636413227211011456e-01,2.632709097007801188e-02,1.003158630882087024e-02
6.616033120511184418e-01,3.380117667493595102e-01,3.849211995221969241e-04
1.429697996596565709e-06,1.713152915417614081e-06,9.999968571490880365e-01
2.480293080140988726e-06,2.956947210364424023e-06,9.999945627597094377e-01
3.016281772868133204e-02,9.696817072448783437e-01,1.554750264403132072e-04
8.120951242728776664e-01,1.853039779968690959e-01,2.600897730253395965e-03
9.435454869840789183e-01,5.009520186244963147e-02,6.359311153471500569e-03
9.054103430670638886e-02,6.183798030794959155e-01,2.910791626137977373e-01
1.464347003147863924e-01,4.888806535002976350e-02,8.046772343351836776e-01
3.643996530399904668e-06,2.068141085640434419e-06,9.999942878623839793e-01
5.013444227485795990e-01,4.533850877409320024e-01,4.527048951048858599e-02
9.544377960723507970e-01,1.165899755632302665e-02,3.390320637132607229e-02
9.721160355874707282e-01,2.741303272980408906e-02,4.709316827252549189e-04
1.980112673476051299e-01,6.411999860120050077e-01,1.607887466403896959e-01
3.024658808581205394e-01,6.714859023774404356e-01,2.604821676443911868e-02
7.587826808731622519e-01,2.371044305629819160e-01,4.112888563855666459e-03
9.485063151084549560e-01,5.121209908072858752e-02,2.815858108164420856e-04
3.310382086054085467e-03,7.470425611440049130e-01,2.496470567699410059e-01
2.584891335591540593e-02,9.741176763536391059e-01,3.341029044530626770e-05
9.830023238245471084e-01,1.467557613865856127e-02,2.322100036794319880e-03
8.594750324198776603e-01,8.217726760429779065e-02,5.834769997582469475e-02
9.462990277752428847e-01,4.608988988984321494e-02,7.611082334914142343e-03
8.653231965565744144e-01,1.154390954960006904e-01,1.923770794742495072e-02
8.528202579710327802e-01,8.107005912221861010e-02,6.610968290674863745e-02
3.086846942093634388e-02,1.925223829730089431e-01,7.766091476060549281e-01
3.656439589726807882e-02,1.240672871438494307e-01,8.393683169588829207e-01
9.879957565105750295e-01,6.170431637915201224e-03,5.833811851509780599e-03
8.947019289108428808e-01,2.523580058621063479e-02,8.006227050294655034e-02
6.798001338617164603e-04,1.327604779782143030e-01,8.665597218879241836e-01
4.443187280064933575e-02,6.981777950016282430e-01,2.573903321977221714e-01
2.288728018467458322e-03,9.973272367987240372e-01,3.840351828087760567e-04
5.030899415953132836e-02,9.672981430494675698e-04,9.487237076974190941e-01
5.259372937252211611e-02,1.802042076946493432e-01,7.672020629328282215e-01
3.770170348100771360e-08,2.079579912785912230e-08,9.999999415024973803e-01
4.051448401658388002e-03,1.177873421986824626e-01,8.781612093996590263e-01
9.388645288235827335e-01,5.924563097015840551e-02,1.889840206258886976e-03
1.608099796835812390e-01,8.306802923055158772e-01,8.509728010902875214e-03
3.005939396218105207e-03,3.388808934920775010e-03,9.936052516688610448e-01
1.483730002130868170e-02,6.062386251397355527e-03,9.791003137272937806e-01
6.093126930348698178e-03,9.443346295090802034e-01,4.957224356057092496e-02
9.946501088850326910e-01,5.233383529657647908e-03,1.165075853098364338e-04
1.888027251635740347e-07,1.002163034389272483e-07,9.999997109809714013e-01
1.566486861426879540e-01,8.431558642369436640e-01,1.954496203683784585e-04
8.616573637693114573e-01,1.039999706142810815e-01,3.434266561640736404e-02
2.205810465190547187e-01,7.707384190421290304e-01,8.680534438816670667e-03
5.583719756853638971e-02,1.719131653844004626e-01,7.722496370470630644e-01
7.138976494306183444e-04,4.155613337302587612e-02,9.577299689775435887e-01
9.583863799450421661e-01,4.141360377630217554e-02,2.000162786558175136e-04
7.145229278455793587e-01,2.327058104307435094e-01,5.277126172367706258e-02
2.619814042129225509e-05,9.974514439123314258e-01,2.522357947247358921e-03
7.414296162730145412e-02,7.594396121007555012e-01,1.664174262719431141e-01
5.767333435100570060e-01,3.385611427631666781e-01,8.470551372677601054e-02
4.159301188696545477e-06,9.993667050648467054e-01,6.291356339646330276e-04
3.233554712444411394e-02,9.620820038363282478e-01,5.582449039227745796e-03
6.698536512724127812e-02,4.729590465210476574e-02,8.857187302206538382e-01
5.738557505536256119e-03,9.803545876124416525e-01,1.390685488202216165e-02
1.477753895233815300e-03,1.913973502989127218e-01,8.071248958058533374e-01
1.860041562556312422e-01,6.051429212065020380e-01,2.088529225378665533e-01
1.802944498185055089e-02,1.833372631960593635e-01,7.986332918220900856e-01
